date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,MarginPurchaseTodayBalance_delta,ShortSaleTodayBalance_delta
2025-07-18,3035,407,22,65137,352,13891,13858, ,1,5,0,65137,20,572,557,33,15
2025-07-21,3035,174,24,65137,191,13850,13891, ,0,3,0,65137,44,613,572,-41,41
2025-07-22,3035,566,15,65137,452,13948,13849, ,0,147,0,65137,64,530,613,99,-83
2025-07-23,3035,302,2,65137,325,13923,13948, ,0,33,0,65137,82,579,530,-25,49
2025-07-24,3035,122,10,65137,157,13878,13923, ,3,64,0,65137,36,551,579,-45,-28
2025-07-25,3035,374,13,65137,103,14136,13878, ,0,15,0,65137,22,558,551,258,7
2025-07-28,3035,109,12,65137,125,14108,14136, ,0,51,0,65137,4,511,558,-28,-47
2025-07-29,3035,393,1,65137,317,14183,14108, ,1,210,0,65137,174,475,511,75,-36
2025-07-30,3035,1199,30,65137,2178,13174,14183, ,8,232,0,65137,86,329,475,-1009,-146
2025-07-31,3035,552,53,65137,337,13336,13174, ,6,78,0,65137,90,341,329,162,12
2025-08-01,3035,356,24,65137,375,13293,13336, ,3,43,8,65137,109,399,341,-43,58
2025-08-04,3035,191,15,65137,105,13364,13293, ,1,21,25,65137,46,399,399,71,0
2025-08-05,3035,121,31,65137,192,13262,13364, ,0,33,0,65137,26,392,399,-102,-7
2025-08-06,3035,193,21,65137,139,13295,13262, ,0,19,0,65137,13,386,392,33,-6
2025-08-07,3035,164,32,65137,138,13289,13295, ,0,28,0,65137,11,369,386,-6,-17
2025-08-08,3035,136,23,65137,108,13294,13289, ,0,27,0,65137,15,357,369,5,-12
2025-08-11,3035,94,35,65137,102,13251,13294, ,0,8,0,65137,2,351,357,-43,-6
2025-08-12,3035,134,13,65137,216,13156,13251, ,0,26,0,65137,165,490,351,-95,139
2025-08-13,3035,317,30,65137,202,13241,13156, ,0,27,0,65137,33,496,490,85,6
2025-08-14,3035,205,35,65137,71,13340,13241, ,0,6,0,65137,12,502,496,99,6
2025-08-15,3035,109,43,65137,106,13300,13340, ,2,29,0,65137,16,489,502,-40,-13
2025-08-18,3035,124,47,65137,148,13229,13300, ,0,43,0,65137,8,454,489,-71,-35
2025-08-19,3035,363,35,65137,157,13400,13229, ,1,6,0,65137,2,450,454,171,-4
2025-08-20,3035,1556,37,65137,1012,13907,13400, ,9,26,0,65137,267,691,450,507,241
2025-08-21,3035,715,6,65137,467,14149,13907, ,4,46,29,65137,19,635,691,242,-56
2025-08-22,3035,452,15,65137,432,14154,14149, ,0,418,4,65137,108,321,635,5,-314
2025-08-25,3035,207,16,65137,375,13970,14154, ,0,29,20,65137,254,526,321,-184,205
2025-08-26,3035,111,8,65137,180,13893,13970, ,0,39,0,65137,152,639,526,-77,113
2025-08-27,3035,226,16,65137,418,13685,13893, ,1,11,0,65137,104,732,639,-208,93
2025-08-28,3035,260,6,65137,304,13635,13685, ,0,3,0,65137,14,743,732,-50,11
2025-08-29,3035,638,21,65137,286,13966,13635, ,2,57,0,65137,113,799,743,331,56
2025-09-01,3035,168,12,65137,355,13767,13966, ,1,38,0,65137,6,767,799,-199,-32
2025-09-02,3035,288,7,65137,149,13899,13767, ,1,12,0,65137,48,803,767,132,36
2025-09-03,3035,66,18,65137,195,13752,13899, ,0,4,0,65137,14,813,803,-147,10
2025-09-04,3035,68,13,65137,212,13595,13752, ,0,14,0,65137,31,830,813,-157,17
2025-09-05,3035,80,19,65137,413,13243,13595, ,1,1,0,65137,28,857,830,-352,27
2025-09-08,3035,101,20,65137,276,13048,13243, ,2,2,0,65137,0,855,857,-195,-2
2025-09-09,3035,86,12,65137,147,12975,13048, ,0,16,0,65137,3,842,855,-73,-13
2025-09-10,3035,315,14,65137,117,13159,12975, ,0,38,0,65137,2,806,842,184,-36
2025-09-11,3035,310,16,65137,148,13305,13159, ,0,6,0,65137,28,828,806,146,22
2025-09-12,3035,583,34,65137,271,13583,13305, ,2,15,0,65137,26,839,828,278,11
2025-09-15,3035,402,15,65137,232,13738,13583, ,2,92,0,65137,13,760,839,155,-79
2025-09-16,3035,218,23,65137,193,13740,13738, ,0,33,0,65137,8,735,760,2,-25
2025-09-17,3035,373,12,65137,142,13959,13740, ,0,166,0,65137,1,570,735,219,-165
2025-09-18,3035,693,22,65137,355,14275,13959, ,5,60,0,65137,184,694,570,316,124
2025-09-19,3035,1512,18,65137,807,14962,14275, ,0,6,0,65137,181,869,694,687,175
2024-09-23,3293,145,0,70450,134,2244,2233,,0,5,0,70450,7,333,335,11,-2
2024-09-24,3293,135,0,70450,124,2255,2244,,0,5,0,70450,1,337,333,11,4
2024-09-25,3293,312,2,70450,254,2311,2255,,3,50,1,70450,5,381,337,56,44
2024-09-26,3293,570,7,70450,352,2522,2311,,9,35,0,70450,29,387,381,211,6
2024-09-27,3293,413,3,70450,594,2338,2522,,5,4,0,70450,29,362,387,-184,-25
2024-09-30,3293,248,1,70450,264,2321,2338,,2,12,0,70450,3,371,362,-17,9
2024-10-01,3293,270,0,70450,207,2384,2321,,0,11,0,70450,5,377,371,63,6
2024-10-04,3293,367,1,70450,268,2482,2384,,3,1,0,70450,24,354,377,98,-23
2024-10-07,3293,140,0,70450,71,2551,2482,,1,2,279,70450,5,72,354,69,-282
2024-10-08,3293,107,1,70450,166,2491,2551,,1,9,0,70450,4,77,72,-60,5
2024-10-09,3293,119,2,70450,168,2440,2491,,6,7,0,70450,0,84,77,-51,7
2024-10-11,3293,264,0,70450,383,2321,2440,,6,24,1,70450,5,102,84,-119,18
2024-10-14,3293,187,1,70450,170,2337,2321,,5,5,0,70450,17,90,102,16,-12
2024-10-15,3293,369,3,70450,150,2553,2337,,5,4,1,70450,9,84,90,216,-6
2024-10-16,3293,321,0,70450,258,2616,2553,,2,7,0,70450,2,89,84,63,5
2024-10-17,3293,89,0,70450,78,2627,2616,,1,2,0,70450,0,91,89,11,2
2024-10-18,3293,248,4,70450,180,2691,2627,,0,1,1,70450,3,88,91,64,-3
2024-10-21,3293,255,0,70450,221,2725,2691,,1,3,0,70450,2,89,88,34,1
2024-10-22,3293,153,4,70450,133,2741,2725,,2,2,0,70450,0,91,89,16,2
2024-10-23,3293,248,2,70450,208,2779,2741,,0,2,0,70450,6,87,91,38,-4
2024-10-24,3293,145,1,70450,262,2661,2779,,0,3,0,70450,7,83,87,-118,-4
2024-10-25,3293,112,0,70450,38,2735,2661,,0,1,1,70450,4,79,83,74,-4
2024-10-28,3293,171,1,70450,176,2729,2735,,0,10,0,70450,0,89,79,-6,10
2024-10-29,3293,111,0,70450,142,2698,2729,,0,1,0,70450,9,81,89,-31,-8
2024-10-30,3293,147,0,70450,59,2786,2698,,0,2,0,70450,12,71,81,88,-10
2024-11-01,3293,104,0,70450,99,2791,2786,,1,14,0,70450,5,80,71,5,9
2024-11-04,3293,130,0,70450,65,2856,2791,,1,4,0,70450,8,76,80,65,-4
2024-11-05,3293,76,1,70450,51,2880,2856,,0,20,0,70450,2,94,76,24,18
2024-11-06,3293,154,1,70450,114,2919,2880,,2,3,0,70450,5,92,94,39,-2
2024-11-07,3293,305,2,70450,94,3128,2919,,1,2,0,70450,3,91,92,209,-1
2024-11-08,3293,120,0,70450,77,3171,3128,,1,12,0,70450,3,100,91,43,9
2024-11-11,3293,46,7,70450,61,3149,3171,,0,0,0,70450,0,100,100,-22,0
2024-11-12,3293,98,5,70450,64,3178,3149,,2,3,0,70450,0,103,100,29,3
2024-11-13,3293,26,1,70450,117,3086,3178,,3,6,0,70450,3,106,103,-92,3
2024-11-14,3293,20,0,70450,63,3043,3086,,2,23,0,70450,4,125,106,-43,19
2024-11-15,3293,325,47,70450,217,3104,3043,,2,8,1,70450,37,95,125,61,-30
2024-11-18,3293,372,7,70450,296,3173,3104,,6,19,0,70450,8,106,95,69,11
2024-11-19,3293,246,0,70450,133,3286,3173,,2,55,1,70450,6,154,106,113,48
2024-11-20,3293,196,2,70450,128,3352,3286,,2,20,0,70450,11,163,154,66,9
2024-11-21,3293,123,1,70450,78,3396,3352,,3,32,0,70450,5,190,163,44,27
2024-11-22,3293,171,2,70450,290,3275,3396,,5,22,1,70450,9,202,190,-121,12
2024-11-25,3293,230,1,70450,202,3302,3275,,3,32,0,70450,67,167,202,27,-35
2024-11-26,3293,332,2,70450,194,3438,3302,,2,55,0,70450,57,165,167,136,-2
2024-11-27,3293,90,12,70450,136,3380,3438,,3,46,0,70450,37,174,165,-58,9
2024-11-28,3293,142,2,70450,113,3407,3380,,2,26,0,70450,78,122,174,27,-52
2024-11-29,3293,66,2,70450,152,3319,3407,,1,86,0,70450,15,193,122,-88,71
2024-12-02,3293,81,1,70450,166,3233,3319,,2,34,0,70450,40,187,193,-86,-6
2024-12-03,3293,128,4,70450,94,3263,3233,,0,8,0,70450,6,189,187,30,2
2024-12-04,3293,119,2,70450,152,3228,3263,,5,22,0,70450,6,205,189,-35,16
2024-12-05,3293,98,2,70450,152,3172,3228,,4,33,0,70450,1,237,205,-56,32
2024-12-06,3293,183,0,70450,108,3247,3172,,5,1,0,70450,1,237,237,75,0
2024-12-09,3293,121,3,70450,224,3141,3247,,4,9,1,70450,3,242,237,-106,5
2024-12-10,3293,210,2,70450,69,3280,3141,,0,2,0,70450,15,229,242,139,-13
2024-12-11,3293,49,1,70450,159,3169,3280,,0,14,0,70450,2,241,229,-111,12
2024-12-12,3293,46,2,70450,60,3153,3169,,0,4,0,70450,0,245,241,-16,4
2024-12-13,3293,38,16,70450,94,3081,3153,,0,3,0,70450,7,241,245,-72,-4
2024-12-16,3293,82,0,70450,88,3075,3081,,1,5,0,70450,84,162,241,-6,-79
2024-12-17,3293,63,2,70450,119,3017,3075,,1,37,0,70450,3,196,162,-58,34
2024-12-18,3293,19,1,70450,51,2984,3017,,2,1,0,70450,2,195,196,-33,-1
2024-12-19,3293,48,0,70450,123,2909,2984,,2,2,0,70450,16,181,195,-75,-14
2024-12-20,3293,129,0,70450,49,2989,2909,,0,0,0,70450,35,146,181,80,-35
2024-12-23,3293,81,5,70450,86,2979,2989,,0,0,0,70450,1,145,146,-10,-1
2024-12-24,3293,74,1,70450,34,3019,2980,,0,0,6,70450,1,138,145,39,-7
2024-12-25,3293,69,0,70450,44,3044,3019,,3,20,0,70450,8,150,138,25,12
2024-12-26,3293,29,2,70450,34,3037,3044,,0,1,0,70450,1,150,150,-7,0
2024-12-27,3293,31,2,70450,37,3029,3037,,0,3,0,70450,0,153,150,-8,3
2024-12-30,3293,69,0,70450,54,3044,3029,,0,0,0,70450,22,131,153,15,-22
2024-12-31,3293,70,2,70450,46,3066,3044,,0,4,0,70450,4,131,131,22,0
2025-01-02,3293,51,1,70450,46,3070,3066,,0,1,0,70450,3,129,131,4,-2
2025-01-03,3293,136,1,70450,160,3045,3070,,4,7,0,70450,0,136,129,-25,7
2025-01-06,3293,76,0,70450,55,3066,3045,,0,3,0,70450,5,134,136,21,-2
2025-01-07,3293,70,1,70450,87,3048,3066,,1,6,0,70450,0,140,134,-18,6
2025-01-08,3293,45,8,70450,72,3013,3048,,1,1,0,70450,5,136,140,-35,-4
2025-01-09,3293,57,21,70450,47,3002,3013,,1,0,0,70450,12,124,136,-11,-12
2025-01-10,3293,56,3,70450,52,3003,3002,,1,29,0,70450,5,148,124,1,24
2025-01-13,3293,30,1,70450,75,2957,3003,,0,4,0,70450,38,114,148,-46,-34
2025-01-14,3293,49,5,70450,29,2972,2957,,0,10,0,70450,30,94,114,15,-20
2025-01-15,3293,307,2,70450,100,3177,2972,,2,8,0,70450,16,86,94,205,-8
2025-01-16,3293,310,1,70450,165,3321,3177,,2,15,0,70450,8,93,86,144,7
2025-01-17,3293,35,2,70450,61,3293,3321,,0,8,0,70450,6,95,93,-28,2
2025-01-20,3293,42,0,70450,105,3230,3293,,1,2,0,70450,3,94,95,-63,-1
2025-01-21,3293,96,2,70450,8,3316,3230,,1,6,3,70450,8,89,94,86,-5
2025-01-22,3293,18,9,70450,80,3245,3316,,0,0,0,70450,4,85,89,-71,-4
2025-02-03,3293,93,0,70450,33,3303,3243,,0,3,0,70450,13,75,85,60,-10
2025-02-04,3293,64,4,70450,31,3332,3303,,0,1,0,70450,5,71,75,29,-4
2025-02-05,3293,84,0,70450,37,3379,3332,,4,3,0,70450,2,72,71,47,1
2025-02-06,3293,82,0,70450,43,3418,3379,,0,1,0,70450,2,71,72,39,-1
2025-02-07,3293,88,3,70450,94,3409,3418,,0,1,0,70450,2,70,71,-9,-1
2025-02-10,3293,44,0,70450,46,3407,3409,,0,2,0,70450,9,63,70,-2,-7
2025-02-11,3293,42,9,70450,43,3397,3407,,1,7,0,70450,1,69,63,-10,6
2025-02-12,3293,71,0,70450,27,3441,3397,,0,4,0,70450,2,71,69,44,2
2025-02-13,3293,43,2,70450,39,3443,3441,,0,4,0,70450,0,75,71,2,4
2025-02-14,3293,35,0,70450,134,3344,3443,,1,3,0,70450,10,68,75,-99,-7
2025-02-17,3293,147,0,70450,130,3361,3344,,0,3,0,70450,4,67,68,17,-1
2025-02-18,3293,89,1,70450,38,3411,3361,,0,2,0,70450,1,68,67,50,1
2025-02-19,3293,77,0,70450,31,3457,3411,,0,1,0,70450,5,64,68,46,-4
2025-02-20,3293,56,0,70450,108,3405,3457,,1,5,0,70450,2,67,64,-52,3
2025-02-21,3293,101,11,70450,28,3467,3405,,0,1,0,70450,3,65,67,62,-2
2025-02-24,3293,991,1,70450,433,4024,3467,,1,13,0,70450,4,74,65,557,9
2025-02-25,3293,691,0,70450,337,4378,4024,,1,13,0,70450,36,51,74,354,-23
2025-02-26,3293,204,0,70450,112,4470,4378,,1,1,0,70450,0,52,51,92,1
2025-02-27,3293,244,1,70450,243,4470,4470,,0,3,0,70450,0,55,52,0,3
2025-03-03,3293,383,2,70450,478,4373,4470,,3,2,0,70450,13,44,55,-97,-11
2025-03-04,3293,117,0,70450,222,4268,4373,,0,2,0,70450,8,38,44,-105,-6
2025-03-05,3293,300,0,70450,303,4265,4268,,0,12,0,70450,1,49,38,-3,11
2025-03-06,3293,1167,3,70450,573,4856,4265,,2,54,0,70450,1,102,49,591,53
2025-03-07,3293,718,6,70450,906,4662,4856,,34,11,0,70450,36,77,102,-194,-25
2025-03-10,3293,143,0,70450,207,4598,4662,,7,5,0,70450,10,72,77,-64,-5
2025-03-11,3293,156,0,70450,528,4226,4598,,31,8,0,70450,16,64,72,-372,-8
2025-03-12,3293,175,5,70450,582,3814,4226,,9,8,2,70450,4,66,64,-412,2
2025-03-13,3293,254,19,70450,202,3847,3814,,0,9,0,70450,4,71,66,33,5
2025-03-14,3293,129,20,70450,177,3779,3847,,6,6,0,70450,15,62,71,-68,-9
2025-03-17,3293,105,3,70450,89,3792,3779,,2,3,0,70450,3,62,62,13,0
2025-03-18,3293,217,0,70450,249,3760,3792,,2,19,0,70450,6,75,62,-32,13
2025-03-19,3293,89,0,70450,48,3801,3760,,0,0,0,70450,12,63,75,41,-12
2025-03-20,3293,66,3,70450,125,3739,3801,,3,3,1,70450,3,62,63,-62,-1
2025-03-21,3293,153,0,70450,42,3850,3739,,2,0,0,70450,6,56,62,111,-6
2025-03-24,3293,46,1,70450,49,3846,3850,,0,1,0,70450,28,29,56,-4,-27
2025-03-25,3293,115,4,70450,64,3893,3846,,0,1,0,70450,1,29,29,47,0
2025-03-26,3293,210,1,70450,394,3708,3893,,8,10,0,70450,8,31,29,-185,2
2025-03-27,3293,29,1,70450,72,3664,3708,,0,4,0,70450,4,31,31,-44,0
2025-03-28,3293,78,3,70450,58,3681,3664,,0,2,0,70450,3,30,31,17,-1
2025-03-31,3293,49,19,70450,430,3281,3681,,1,2,0,70450,9,23,30,-400,-7
2025-04-01,3293,19,2,70450,70,3228,3281,,0,11,0,70450,5,29,23,-53,6
2025-04-02,3293,16,2,70450,32,3210,3228,,0,3,0,70450,2,30,29,-18,1
2025-04-07,3293,15,37,70450,84,3104,3210,,0,0,0,70450,2,28,30,-106,-2
2025-04-08,3293,192,16,70450,432,2848,3104,,1,5,0,70450,5,28,28,-256,0
2025-04-09,3293,238,4,70450,424,2658,2848,,0,6,0,70450,8,26,28,-190,-2
2025-04-10,3293,112,9,70450,84,2677,2658,X,0,1,2,70450,0,25,26,19,-1
2025-04-11,3293,204,4,70450,136,2741,2677,X,0,0,1,70450,23,1,25,64,-24
2025-04-14,3293,332,0,70450,264,2809,2741,X,0,0,0,70450,1,0,1,68,-1
2025-04-15,3293,109,1,70450,177,2740,2809,X,0,0,0,70450,0,0,0,-69,0
2025-04-16,3293,158,0,70450,245,2653,2740,,0,0,0,70450,0,0,0,-87,0
2025-04-17,3293,86,8,70450,101,2630,2653,,18,7,0,70450,0,7,0,-23,7
2025-04-18,3293,159,7,70450,35,2747,2630,,12,0,0,70450,0,7,7,117,0
2025-04-21,3293,22,5,70450,81,2683,2747,,2,3,0,70450,3,7,7,-64,0
2025-04-22,3293,94,6,70450,102,2669,2683,,2,0,0,70450,5,2,7,-14,-5
2025-04-23,3293,68,0,70450,69,2668,2669,,0,1,0,70450,0,3,2,-1,1
2025-04-24,3293,40,4,70450,69,2635,2668,,0,6,0,70450,0,9,3,-33,6
2025-04-25,3293,49,3,70450,115,2566,2635,,0,3,0,70450,2,10,9,-69,1
2025-04-28,3293,60,0,70450,33,2593,2566,,0,2,0,70450,4,8,10,27,-2
2025-04-29,3293,58,0,70450,82,2569,2593,,1,6,0,70450,1,13,8,-24,5
2025-04-30,3293,51,1,70450,47,2572,2569,,0,0,0,70450,4,9,13,3,-4
2025-05-02,3293,126,2,70450,91,2605,2572,,1,4,0,70450,0,13,9,33,4
2025-05-05,3293,115,1,70450,53,2666,2605,,3,6,0,70450,6,13,13,61,0
2025-05-06,3293,54,2,70450,114,2604,2666,,0,4,0,70450,2,15,13,-62,2
2025-05-07,3293,195,0,70450,205,2594,2604,,4,1,0,70450,6,10,15,-10,-5
2025-05-08,3293,51,1,70450,94,2550,2594,,1,7,0,70450,0,17,10,-44,7
2025-05-09,3293,387,0,70450,93,2844,2550,,3,4,0,70450,3,18,17,294,1
2025-05-12,3293,161,2,70450,204,2799,2844,,0,48,0,70450,5,61,18,-45,43
2025-05-13,3293,342,0,70450,326,2815,2799,,0,5,0,70450,46,20,61,16,-41
2025-05-14,3293,323,1,70450,193,2944,2815,,0,0,0,70450,3,17,20,129,-3
2025-05-15,3293,293,1,70450,166,3070,2944,,0,0,0,70450,2,15,17,126,-2
2025-05-16,3293,119,2,70450,181,3006,3070,,1,6,0,70450,2,19,15,-64,4
2025-05-19,3293,141,3,70450,73,3071,3006,,0,3,0,70450,8,14,19,65,-5
2025-05-20,3293,93,1,70450,74,3089,3071,,0,4,0,70450,0,18,14,18,4
2025-05-21,3293,82,0,70450,117,3054,3089,,1,0,0,70450,7,11,18,-35,-7
2025-05-22,3293,194,1,70450,177,3070,3054,,1,0,0,70450,4,7,11,16,-4
2025-05-23,3293,210,28,70450,122,3130,3070,,0,0,0,70450,1,6,7,60,-1
2025-05-26,3293,43,8,70450,34,3131,3130,,0,0,0,70450,1,5,6,1,-1
2025-05-27,3293,19,2,70450,35,3113,3131,,0,1,0,70450,0,6,5,-18,1
2025-05-28,3293,27,1,70450,35,3104,3113,,0,0,0,70450,1,5,6,-9,-1
2025-05-29,3293,73,0,70450,50,3127,3104,,1,0,0,70450,0,5,5,23,0
2025-06-02,3293,67,1,70450,61,3132,3127,,0,0,0,70450,0,5,5,5,0
2025-06-03,3293,48,1,70450,67,3112,3132,,0,0,0,70450,0,5,5,-20,0
2025-06-04,3293,63,1,70450,41,3133,3112,,0,0,0,70450,0,5,5,21,0
2025-06-05,3293,249,1,70450,398,2983,3133,,7,9,0,70450,0,14,5,-150,9
2025-06-06,3293,187,1,70450,41,3128,2983,,0,0,0,70450,7,7,14,145,-7
2025-06-09,3293,60,1,70450,20,3167,3128,,0,0,0,70450,0,7,7,39,0
2025-06-10,3293,65,8,70450,115,3109,3167,,0,0,0,70450,0,7,7,-58,0
2025-06-11,3293,111,1,70450,192,3027,3109,,1,2,0,70450,0,9,7,-82,2
2025-06-12,3293,49,0,70450,98,2978,3027,,0,0,0,70450,0,9,9,-49,0
2025-06-13,3293,39,0,70450,316,2701,2978,,0,0,0,70450,0,9,9,-277,0
2025-06-16,3293,93,1,70450,179,2614,2701,,0,7,0,70450,0,16,9,-87,7
2025-06-17,3293,81,0,70450,79,2616,2614,,3,1,0,70450,0,17,16,2,1
2025-06-18,3293,173,7,70450,102,2680,2616,,0,0,0,70450,3,14,17,64,-3
2025-06-19,3293,136,0,70450,155,2661,2680,,0,1,0,70450,6,9,14,-19,-5
2025-06-20,3293,86,0,70450,138,2609,2661,,0,6,0,70450,2,13,9,-52,4
2025-06-23,3293,111,1,70450,22,2697,2609,,0,1,0,70450,7,7,13,88,-6
2025-06-24,3293,65,1,70450,71,2690,2697,,1,0,1,70450,0,6,7,-7,-1
2025-06-25,3293,65,0,70450,31,2724,2690,,1,0,0,70450,0,6,6,34,0
2025-06-26,3293,53,1,70450,36,2740,2724,,0,0,1,70450,0,5,6,16,-1
2025-06-27,3293,39,0,70450,104,2675,2740,,0,0,0,70450,0,5,5,-65,0
2025-06-30,3293,80,0,70450,62,2693,2675,,0,1,0,70450,0,6,5,18,1
2025-07-01,3293,59,0,70450,22,2730,2693,,0,0,0,70450,0,6,6,37,0
2025-07-02,3293,32,0,70450,35,2727,2730,,0,1,0,70450,1,6,6,-3,0
2025-07-03,3293,46,3,70450,20,2750,2727,,0,0,0,70450,0,6,6,23,0
2025-07-04,3293,81,4,70450,54,2773,2750,,0,0,0,70450,0,6,6,23,0
2025-07-07,3293,31,0,70450,25,2779,2773,,0,1,0,70450,0,7,6,6,1
2025-07-08,3293,18,2,70450,54,2741,2779,,0,0,0,70450,2,5,7,-38,-2
2025-07-09,3293,53,1,70450,15,2778,2741,,0,1,0,70450,2,4,5,37,-1
2025-07-10,3293,107,1,70450,65,2819,2778,X,0,0,0,70450,3,1,4,41,-3
2025-07-11,3293,95,1,70450,28,2885,2819,X,0,0,0,70450,1,0,1,66,-1
2025-07-14,3293,101,3,70450,58,2925,2885,X,0,0,0,70450,0,0,0,40,0
2025-07-15,3293,82,2,70450,58,2947,2925,X,0,0,0,70450,0,0,0,22,0
2025-07-16,3293,134,5,70450,96,2980,2947,,0,0,0,70450,0,0,0,33,0
2025-07-17,3293,204,2,70450,99,3083,2980,,4,7,0,70450,0,7,0,103,7
2025-07-18,3293,174,2,70450,43,3212,3083,,8,0,0,70450,2,5,7,129,-2
2025-07-21,3293,99,3,70450,134,3174,3212,,0,0,0,70450,1,4,5,-38,-1
2025-07-22,3293,98,9,70450,58,3208,3177,,1,2,0,70450,0,6,4,31,2
2025-07-23,3293,155,2,70450,158,3203,3208,,0,35,0,70450,4,37,6,-5,31
2025-07-24,3293,116,1,70450,14,3304,3203,,0,0,0,70450,7,30,37,101,-7
2025-07-25,3293,27,0,70450,31,3300,3304,,0,2,0,70450,0,32,30,-4,2
2025-07-28,3293,55,0,70450,20,3335,3300,,0,0,0,70450,22,10,32,35,-22
2025-07-29,3293,67,1,70450,42,3359,3335,,0,3,0,70450,0,13,10,24,3
2025-07-30,3293,45,0,70450,146,3258,3359,,0,2,0,70450,2,13,13,-101,0
2025-07-31,3293,33,1,70450,60,3230,3258,,0,1,0,70450,2,12,13,-28,-1
2025-08-01,3293,67,1,70450,19,3277,3230,,0,0,0,70450,0,12,12,47,0
2025-08-04,3293,54,5,70450,56,3270,3277,,0,3,1,70450,0,14,12,-7,2
2025-08-05,3293,142,0,70450,97,3315,3270,,0,2,0,70450,1,15,14,45,1
2025-08-06,3293,114,0,70450,87,3342,3315,,0,1,0,70450,2,14,15,27,-1
2025-08-07,3293,64,0,70450,144,3262,3342,,0,0,0,70450,0,14,14,-80,0
2025-08-08,3293,121,2,70450,14,3367,3262,,0,1,0,70450,1,14,14,105,0
2025-08-11,3293,68,0,70450,64,3371,3367,,0,1,0,70450,7,8,14,4,-6
2025-08-12,3293,71,0,70450,72,3370,3371,,0,0,0,70450,1,7,8,-1,-1
2025-08-13,3293,140,5,70450,126,3379,3370,,0,1,0,70450,2,6,7,9,-1
2025-08-14,3293,118,0,70450,105,3392,3379,,0,2,0,70450,4,4,6,13,-2
2025-08-15,3293,69,18,70450,72,3371,3392,,0,1,0,70450,0,5,4,-21,1
2025-08-18,3293,202,4,70450,229,3340,3371,,0,8,0,70450,2,11,5,-31,6
2025-08-19,3293,108,0,70450,93,3355,3340,,1,1,0,70450,3,9,11,15,-2
2025-08-20,3293,72,2,70450,101,3324,3355,,0,0,0,70450,2,7,9,-31,-2
2025-08-21,3293,33,1,70450,60,3296,3324,,1,1,1,70450,1,6,7,-28,-1
2025-08-22,3293,95,8,70450,7,3376,3296,,1,1,0,70450,2,5,6,80,-1
2025-08-25,3293,96,0,70450,76,3396,3376,,2,1,0,70450,1,5,5,20,0
2025-08-26,3293,24,1,70450,47,3372,3396,,0,0,0,70450,0,5,5,-24,0
2025-08-27,3293,81,1,70450,34,3418,3372,,0,0,0,70450,0,5,5,46,0
2025-08-28,3293,32,0,70450,36,3414,3418,,0,0,0,70450,1,4,5,-4,-1
2025-08-29,3293,74,0,70450,59,3429,3414,,0,1,0,70450,0,5,4,15,1
2025-09-01,3293,43,0,70450,51,3421,3429,,0,0,0,70450,0,5,5,-8,0
2025-09-02,3293,16,1,70450,45,3391,3421,,0,0,0,70450,0,5,5,-30,0
2025-09-03,3293,14,0,70450,58,3347,3391,,0,1,0,70450,1,5,5,-44,0
2025-09-04,3293,77,5,70450,93,3326,3347,,1,2,1,70450,1,5,5,-21,0
2025-09-05,3293,90,0,70450,45,3371,3326,,0,1,0,70450,1,5,5,45,0
2025-09-08,3293,23,0,70450,39,3355,3371,,0,2,0,70450,0,7,5,-16,2
2025-09-09,3293,44,3,70450,23,3373,3355,,0,0,0,70450,1,6,7,18,-1
2025-09-10,3293,98,1,70450,68,3402,3373,,0,3,0,70450,0,9,6,29,3
2025-09-11,3293,154,2,70450,92,3462,3402,,2,5,1,70450,0,13,9,60,4
2025-09-12,3293,1121,4,70450,450,4129,3462,,10,20,0,70450,1,32,13,667,19
2025-09-15,3293,370,3,70450,244,4252,4129,,0,2,0,70450,24,10,32,123,-22
2025-09-16,3293,164,35,70450,180,4201,4252,,0,4,0,70450,2,12,10,-51,2
2025-09-17,3293,181,5,70450,571,3806,4201,,0,0,0,70450,3,9,12,-395,-3
2025-09-18,3293,72,0,70450,132,3746,3806,,1,1,0,70450,2,8,9,-60,-1
2025-09-19,3293,144,0,70450,124,3766,3746,,0,1,0,70450,1,8,8,20,0
2024-09-23,3535,271,2,19763,338,7829,7898, ,3,97,0,19763,59,1738,1776,-69,-38
2024-09-24,3535,321,3,19763,422,7725,7829, ,3,105,0,19763,161,1794,1738,-104,56
2024-09-25,3535,204,0,19763,191,7738,7725, ,1,70,50,19763,40,1714,1794,13,-80
2024-09-26,3535,599,0,19763,441,7896,7738, ,10,81,0,19763,91,1724,1714,158,10
2024-09-27,3535,340,0,19763,816,7420,7896, ,3,89,0,19763,26,1661,1724,-476,-63
2024-09-30,3535,57,0,19763,81,7396,7420, ,1,49,0,19763,83,1695,1661,-24,34
2024-10-01,3535,76,0,19763,156,7316,7396, ,1,78,0,19763,38,1655,1695,-80,-40
2024-10-04,3535,185,3,19763,421,7077,7316, ,3,122,0,19763,322,1855,1655,-239,200
2024-10-07,3535,136,3,19763,132,7078,7077, ,1,176,0,19763,165,1844,1855,1,-11
