date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,MarginPurchaseTodayBalance_delta,ShortSaleTodayBalance_delta
2023-08-30,3231,4168,25,724951,6347,104533,106737, ,221,851,0,724951,779,8509,8581,-2204,-72
2023-08-31,3231,22485,210,724951,8703,118105,104533, ,260,1140,53,724951,2666,9982,8509,13572,1473
2023-09-01,3231,14430,37,724951,20641,111857,118105, ,169,2468,24,724951,1117,8607,9982,-6248,-1375
2023-09-04,3231,3995,3,724951,8909,106940,111857, ,93,567,1,724951,2430,10469,8607,-4917,1862
2023-09-05,3231,2828,13,724951,3076,106679,106940, ,72,1149,0,724951,522,9842,10469,-261,-627
2023-09-06,3231,1753,3,724951,6802,101627,106679, ,30,998,6,724951,266,9104,9842,-5052,-738
2023-09-07,3231,3539,28,724951,3487,101651,101627, ,56,681,2,724951,351,8772,9104,24,-332
2023-09-08,3231,1549,66,724951,3427,99707,101651, ,43,499,1,724951,975,9247,8772,-1944,475
2023-09-11,3231,7232,70,724951,11913,94956,99707, ,135,2314,5,724951,2937,9865,9247,-4751,618
2023-09-12,3231,2120,41,724951,2715,94320,94956, ,49,2285,13,724951,1340,8907,9865,-636,-958
2023-09-13,3231,2223,191,724951,1746,94606,94320, ,59,1380,3,724951,561,8085,8907,286,-822
2023-09-14,3231,5347,5,724951,4309,95639,94606, ,103,1550,0,724951,1240,7775,8085,1033,-310
2023-09-15,3231,2955,33,724951,3342,95219,95639, ,47,1082,3,724951,302,6992,7775,-420,-783
2023-09-18,3231,4188,49,724951,3415,95943,95219, ,58,985,7,724951,503,6503,6992,724,-489
2023-09-19,3231,5640,63,724951,5718,95802,95943, ,94,766,7,724951,1695,7425,6503,-141,922
2023-09-20,3231,5054,47,724951,3516,97293,95802, ,201,1676,8,724951,920,6661,7425,1491,-764
2023-09-21,3231,3580,15,724951,3865,96993,97293, ,110,1158,1,724951,1606,7108,6661,-300,447
2023-09-22,3231,3736,24,724951,4211,96494,96993, ,96,575,0,724951,639,7172,7108,-499,64
2023-09-25,3231,1294,17,724951,2368,95403,96494, ,41,212,0,724951,869,7829,7172,-1091,657
2023-09-26,3231,2287,23,724951,2779,94888,95403, ,23,329,1,724951,313,7812,7829,-515,-17
2023-09-27,3231,2181,65,724951,2750,94254,94888, ,31,432,3,724951,402,7779,7812,-634,-33
2023-09-28,3231,10806,15,724951,2967,102078,94254, ,68,904,1,724951,337,7211,7779,7824,-568
2023-10-02,3231,10533,25,724951,13192,99394,102078, ,92,867,0,724951,2130,8474,7211,-2684,1263
2023-10-03,3231,8848,2,724951,4227,104013,99394, ,41,1007,43,724951,386,7810,8474,4619,-664
2023-10-04,3231,5701,11,724951,4110,105593,104013, ,50,873,48,724951,340,7229,7810,1580,-581
2023-10-05,3231,5689,1,724951,3701,107580,105593, ,27,245,10,724951,336,7310,7229,1987,81
2023-10-06,3231,5006,70,724951,4187,108329,107580, ,72,447,0,724951,147,7010,7310,749,-300
2023-10-11,3231,13785,37,724951,12386,109691,108329, ,107,2333,8,724951,1138,5807,7010,1362,-1203
2023-10-12,3231,2706,6,724951,6568,105823,109691, ,77,794,1,724951,2097,7109,5807,-3868,1302
2023-10-13,3231,7424,24,724951,4359,108864,105823, ,33,1475,0,724951,616,6250,7109,3041,-859
2023-10-16,3231,3131,71,724951,2596,109328,108864, ,106,655,0,724951,782,6377,6250,464,127
2023-10-17,3231,6825,33,724951,6245,109875,109328, ,167,1209,3,724951,2063,7228,6377,547,851
2023-10-18,3231,5911,131,724951,12657,102998,109875, ,358,2182,10,724951,2015,7051,7228,-6877,-177
2023-10-19,3231,3927,71,724951,3350,103504,102998, ,200,1622,3,724951,1444,6870,7051,506,-181
2023-10-20,3231,2825,38,724951,3010,103281,103504, ,173,713,6,724951,1166,7317,6870,-223,447
2023-10-23,3231,2253,19,724951,3279,102236,103281, ,137,822,4,724951,695,7186,7317,-1045,-131
2023-10-24,3231,4060,39,724951,5611,100646,102236, ,54,665,0,724951,1389,7910,7186,-1590,724
2023-10-25,3231,3781,8,724951,2889,101530,100646, ,54,341,0,724951,683,8252,7910,884,342
2023-10-26,3231,2482,40,724951,2640,101332,101530, ,88,575,1,724951,1102,8778,8252,-198,526
2023-10-27,3231,4506,2,724951,3666,102170,101332, ,200,650,0,724951,1000,9128,8778,838,350
2023-10-30,3231,3203,5,724951,2730,102638,102170, ,48,627,0,724951,542,9043,9128,468,-85
2023-10-31,3231,3762,35,724951,4405,101960,102638, ,56,1331,6,724951,1418,9124,9043,-678,81
2023-11-01,3231,1596,40,724951,2077,101439,101960, ,46,922,3,724951,855,9054,9124,-521,-70
2023-11-02,3231,2919,19,724951,2739,101600,101439, ,66,992,12,724951,717,8767,9054,161,-287
2023-11-03,3231,3837,13,724951,2392,103032,101600, ,61,459,3,724951,291,8596,8767,1432,-171
2023-11-06,3231,2009,58,724951,1811,103172,103032, ,60,382,0,724951,334,8548,8596,140,-48
2023-11-07,3231,4635,13,724951,2973,104821,103172, ,100,648,0,724951,717,8617,8548,1649,69
2023-11-08,3231,26812,32,724951,10496,121105,104821, ,399,1025,1,724951,1423,9014,8617,16284,397
2023-11-09,3231,14305,5,724951,7509,127896,121105, ,169,179,0,724951,1355,10190,9014,6791,1176
2023-11-10,3231,8935,43,724951,9788,127000,127896, ,184,1262,5,724951,745,9668,10190,-896,-522
2023-11-13,3231,7231,16,724951,12415,121800,127000, ,111,814,2,724951,1276,10128,9668,-5200,460
2023-11-14,3231,6254,50,724951,4977,123027,121800, ,30,1909,353,724951,401,8267,10128,1227,-1861
2023-11-15,3231,5632,11,724951,10268,118380,123027, ,66,713,1,724951,452,8005,8267,-4647,-262
2023-11-16,3231,2318,2,724951,2863,117833,118380, ,62,876,70,724951,424,7483,8005,-547,-522
2023-11-17,3231,3137,10,724951,2615,118345,117833, ,77,907,0,724951,74,6650,7483,512,-833
2023-11-20,3231,2960,9,724951,4032,117264,118345, ,54,1874,7,724951,111,4880,6650,-1081,-1770
2023-11-21,3231,9242,10,724951,9157,117339,117264,X ,55,2274,222,724951,165,2549,4880,75,-2331
2023-11-22,3231,12187,26,724951,19014,110486,117339,X ,0,2474,9,724951,0,66,2549,-6853,-2483
2023-11-23,3231,5898,58,724951,4980,111346,110486,X ,0,21,36,724951,0,9,66,860,-57
2023-11-24,3231,1528,5,724951,1529,111340,111346,X ,0,9,0,724951,0,0,9,-6,-9
2023-11-27,3231,4369,124,724951,4616,110969,111340, ,0,0,0,724951,0,0,0,-371,0
2023-11-28,3231,2956,14,724951,2044,111867,110969, ,560,0,0,724951,470,470,0,898,470
2023-11-29,3231,5309,24,724951,3158,113994,111867, ,686,21,0,724951,194,643,470,2127,173
2023-11-30,3231,5118,17,724951,2107,116988,113994, ,92,60,0,724951,165,748,643,2994,105
2023-12-01,3231,4336,24,724951,3273,118027,116988, ,71,121,0,724951,243,870,748,1039,122
2023-12-04,3231,3229,48,724951,3429,117779,118027, ,10,69,0,724951,64,865,870,-248,-5
2023-12-05,3231,4151,86,724951,1960,119884,117779, ,73,138,5,724951,322,1044,865,2105,179
2023-12-06,3231,2390,126,724951,3020,119128,119884, ,20,50,0,724951,277,1271,1044,-756,227
2023-12-07,3231,5670,123,724951,5933,118742,119128, ,43,205,0,724951,504,1570,1271,-386,299
2023-12-08,3231,5461,14,724951,4320,119869,118742, ,48,141,0,724951,105,1534,1570,1127,-36
2023-12-11,3231,2443,23,724951,1824,120465,119869, ,8,117,2,724951,153,1568,1534,596,34
2023-12-12,3231,3418,26,724951,1844,122013,120465, ,9,206,1,724951,65,1426,1568,1548,-142
2023-12-13,3231,4216,83,724951,5877,120269,122013, ,90,133,0,724951,538,1831,1426,-1744,405
2023-12-14,3231,4344,123,724951,4325,120165,120269, ,14,70,0,724951,143,1904,1831,-104,73
2023-12-15,3231,4524,34,724951,2161,122494,120165, ,27,218,1,724951,131,1816,1904,2329,-88
2023-12-18,3231,1762,69,724951,2431,121756,122494, ,21,80,0,724951,219,1955,1816,-738,139
2023-12-19,3231,4170,13,724951,1437,124476,121756, ,44,151,2,724951,103,1905,1955,2720,-50
2023-12-20,3231,4768,31,724951,7457,121756,124476, ,48,106,2,724951,515,2312,1905,-2720,407
2023-12-21,3231,5602,64,724951,5739,121555,121756, ,69,301,0,724951,412,2423,2312,-201,111
2023-12-22,3231,3082,8,724951,2495,122134,121555, ,32,178,0,724951,51,2296,2423,579,-127
2023-12-25,3231,7196,4,724951,7929,121397,122134, ,85,62,1,724951,449,2682,2296,-737,386
2023-12-26,3231,5729,28,724951,2309,124789,121397, ,25,203,1,724951,139,2617,2682,3392,-65
2023-12-27,3231,3782,43,724951,4153,124375,124789, ,19,123,4,724951,162,2652,2617,-414,35
2023-12-28,3231,5510,26,724951,5688,124171,124375, ,37,193,0,724951,96,2555,2652,-204,-97
2023-12-29,3231,11958,11,724951,12839,123279,124171, ,140,84,0,724951,586,3057,2555,-892,502
2024-01-02,3231,12043,3,724951,10306,125013,123279, ,52,896,0,724951,148,2309,3057,1734,-748
2024-01-03,3231,2540,113,724951,2818,124622,125013, ,19,350,0,724951,284,2243,2309,-391,-66
2024-01-04,3231,2494,12,724951,2988,124116,124622, ,23,89,0,724951,190,2344,2243,-506,101
2024-01-05,3231,2212,50,724951,1310,124968,124116, ,20,70,0,724951,50,2324,2344,852,-20
2024-01-08,3231,4193,12,724951,2780,126369,124968, ,74,70,0,724951,118,2372,2324,1401,48
2024-01-09,3231,5985,5,724951,4083,128266,126369, ,99,155,0,724951,418,2635,2372,1897,263
2024-01-10,3231,1556,18,724951,2594,127210,128266, ,40,76,0,724951,226,2785,2635,-1056,150
2024-01-11,3231,3694,25,724941,8734,122145,127210, ,43,335,0,724941,935,3385,2785,-5065,600
2024-01-12,3231,8069,6,724941,10620,119588,122145, ,124,244,0,724941,1105,4246,3385,-2557,861
2024-01-15,3231,13751,61,724941,6322,126956,119588, ,157,338,10,724941,199,4097,4246,7368,-149
2024-01-16,3231,3799,28,724941,4295,126432,126956, ,54,234,7,724941,294,4150,4097,-524,53
2024-01-17,3231,7473,28,724941,6787,127090,126432, ,129,326,0,724941,504,4328,4150,658,178
2024-01-18,3231,5498,12,724941,5292,127284,127090, ,68,997,1,724941,280,3610,4328,194,-718
2024-01-19,3231,22116,11,724941,28395,120994,127284, ,202,635,2,724941,3974,6947,3610,-6290,3337
2024-01-22,3231,21745,60,724941,24228,118451,120994, ,230,1063,7,724941,1499,7376,6947,-2543,429
2024-01-23,3231,7099,13,724941,10750,114787,118451, ,158,251,1,724941,460,7584,7376,-3664,208
2024-01-24,3231,6704,7,724941,8313,113171,114787, ,37,369,12,724941,214,7417,7584,-1616,-167
2024-01-25,3231,9757,33,724941,10125,112770,113171, ,125,504,0,724941,327,7240,7417,-401,-177
2024-01-26,3231,4845,348,724941,8592,108675,112770, ,55,840,3,724941,468,6865,7240,-4095,-375
2024-01-29,3231,7893,64,724941,5428,111076,108675, ,84,293,0,724941,569,7141,6865,2401,276
2024-01-30,3231,6741,13,724941,8094,109710,111076, ,46,460,4,724941,306,6983,7141,-1366,-158
2024-01-31,3231,5453,13,724941,5893,109257,109710, ,59,803,6,724941,134,6308,6983,-453,-675
2024-02-01,3231,3506,85,724941,3723,108955,109257, ,35,258,0,724941,268,6318,6308,-302,10
2024-02-02,3231,15790,85,724941,10494,114166,108955, ,78,336,2,724941,585,6565,6318,5211,247
2024-02-05,3231,13840,75,724941,14968,112963,114166, ,101,407,3,724941,483,6638,6565,-1203,73
2024-02-15,3231,14956,341,724941,14763,112477,112625, ,62,487,4,724941,522,6669,6638,-148,31
2024-02-16,3231,8505,103,724941,13379,107500,112477, ,89,411,2,724941,505,6761,6669,-4977,92
2024-02-19,3231,7349,86,724941,5495,109268,107500, ,53,728,19,724941,119,6133,6761,1768,-628
2024-02-20,3231,9016,27,724941,2958,115299,109268, ,32,285,0,724941,101,5949,6133,6031,-184
2024-02-21,3231,5656,16,724941,7317,113622,115299, ,39,510,0,724941,196,5635,5949,-1677,-314
2024-02-22,3231,8260,12,724941,5210,116660,113622, ,71,333,2,724941,219,5519,5635,3038,-116
2024-02-23,3231,6108,25,724941,10593,112150,116660, ,70,476,1,724941,256,5298,5519,-4510,-221
2024-02-26,3231,3129,7,724941,2209,113063,112150, ,31,293,1,724941,277,5281,5298,913,-17
2024-02-27,3231,6258,51,724941,7779,111491,113063, ,69,729,1,724941,201,4752,5281,-1572,-529
2024-02-29,3231,6518,26,724941,3621,114362,111491, ,26,213,0,724941,435,4974,4752,2871,222
2024-03-01,3231,6105,13,724941,5544,114910,114362, ,66,162,0,724941,380,5192,4974,548,218
2024-03-04,3231,6786,35,724941,7631,114030,114910, ,23,191,0,724941,229,5230,5192,-880,38
2024-03-05,3231,11769,31,724941,10029,115739,114030, ,63,261,1,724941,908,5876,5230,1709,646
2024-03-06,3231,6388,105,724941,4226,117796,115739, ,35,686,15,724941,41,5216,5876,2057,-660
2024-03-07,3231,4929,5,724941,5886,116834,117796, ,18,659,11,724941,472,5018,5216,-962,-198
2024-03-08,3231,3137,31,724941,6049,113891,116834, ,128,237,0,724941,249,5030,5018,-2943,12
2024-03-11,3231,20042,31,724941,12075,121827,113891, ,197,511,1,724941,540,5058,5030,7936,28
2024-03-12,3231,7275,6,724941,7915,121181,121827, ,42,162,0,724941,322,5218,5058,-646,160
2024-03-13,3231,11816,110,724941,11625,121262,121181, ,62,891,0,724941,192,4519,5218,81,-699
2024-03-14,3231,2969,40,724941,5335,118856,121262, ,69,336,0,724941,855,5038,4519,-2406,519
2024-03-15,3231,5681,27,724941,5364,119146,118856, ,73,927,6,724941,497,4602,5038,290,-436
2024-03-18,3231,2577,35,724941,3373,118315,119146, ,22,484,10,724941,52,4160,4602,-831,-442
2024-03-19,3231,5746,14,724941,6899,117148,118315, ,36,565,9,724941,241,3827,4160,-1167,-333
2024-03-20,3231,8073,2,724941,9547,115672,117148, ,219,1092,4,724941,34,2765,3827,-1476,-1062
2024-03-21,3231,2895,0,724941,3145,115422,115672,X ,12,979,2,724941,23,1807,2765,-250,-958
2024-03-22,3231,6259,113,724941,8746,112822,115422,X ,0,1599,120,724941,0,88,1807,-2600,-1719
2024-03-25,3231,4393,16,724941,5622,111577,112822,X ,0,0,88,724941,0,0,88,-1245,-88
2024-03-26,3231,8919,27,724941,5859,114610,111577,X ,0,0,0,724941,0,0,0,3033,0
2024-03-27,3231,3129,51,724245,2523,115165,114610, ,0,0,0,724245,0,0,0,555,0
2024-03-28,3231,5539,25,724245,3769,116910,115165, ,394,0,0,724245,335,335,0,1745,335
2024-03-29,3231,23801,6,724245,22616,118089,116910, ,3268,50,0,724245,851,1136,335,1179,801
2024-04-01,3231,10653,115,724245,6780,121847,118089, ,34,578,1,724245,87,644,1136,3758,-492
2024-04-02,3231,7444,16,724245,8021,121254,121847, ,53,83,3,724245,278,836,644,-593,192
2024-04-03,3231,14230,5,724245,13981,121498,121254, ,96,129,2,724245,900,1605,836,244,769
2024-04-08,3231,9864,4,724245,10004,121354,121498, ,64,45,2,724245,449,2007,1605,-144,402
2024-04-09,3231,13858,3,724245,13086,122123,121354, ,62,839,7,724245,341,1502,2007,769,-505
2024-04-10,3231,6464,6,724245,7146,121435,122123, ,36,358,0,724245,182,1326,1502,-688,-176
2024-04-11,3231,5256,4,724245,3790,122897,121435, ,13,346,1,724245,44,1023,1326,1462,-303
2024-04-12,3231,3843,533,724245,3624,122583,122897, ,16,154,9,724245,61,921,1023,-314,-102
2024-04-15,3231,4042,13,724245,9322,117290,122583, ,11,432,0,724245,91,580,921,-5293,-341
2024-04-16,3231,4616,10,724245,8272,113624,117290, ,33,252,0,724245,430,758,580,-3666,178
2024-04-17,3231,6244,937,724245,1624,117307,113624, ,50,214,0,724245,568,1112,758,3683,354
2024-04-18,3231,4516,77,724245,5065,116681,117307, ,40,64,0,724245,783,1831,1112,-626,719
2024-04-19,3231,5552,68,724245,6872,115293,116681, ,122,505,8,724245,387,1705,1831,-1388,-126
2024-04-22,3231,4343,17,724245,7210,112409,115293, ,58,779,0,724245,1052,1978,1705,-2884,273
2024-04-23,3231,3005,6,724245,2799,112609,112409, ,39,388,0,724245,424,2014,1978,200,36
2024-04-24,3231,7514,23,724245,4722,115378,112609, ,49,518,0,724245,614,2110,2014,2769,96
2024-04-25,3231,2425,13,724245,2359,115431,115378, ,38,355,5,724245,212,1962,2110,53,-148
2024-04-26,3231,2788,16,724245,2214,115989,115431, ,12,134,2,724245,69,1895,1962,558,-67
2024-04-29,3231,1157,13,724245,2221,114912,115989, ,8,88,1,724245,94,1900,1895,-1077,5
2024-04-30,3231,1157,8,724245,1222,114839,114912, ,2,75,3,724245,25,1847,1900,-73,-53
2024-05-02,3231,1312,41,724245,3063,113047,114839, ,11,49,0,724245,180,1978,1847,-1792,131
2024-05-03,3231,4174,25,724245,1428,115768,113047, ,31,386,0,724245,154,1746,1978,2721,-232
2024-05-06,3231,874,14,724245,3001,113627,115768, ,26,152,0,724245,190,1784,1746,-2141,38
2024-05-07,3231,1253,10,724245,980,113890,113627, ,7,82,5,724245,62,1759,1784,263,-25
2024-05-08,3231,2927,17,724245,2553,114247,113890, ,17,94,0,724245,123,1788,1759,357,29
2024-05-09,3231,4370,88,724245,2148,116381,114247, ,40,266,0,724245,26,1548,1788,2134,-240
2024-05-10,3231,5081,10,724245,1606,119846,116381, ,11,104,2,724245,248,1690,1548,3465,142
2024-05-13,3231,3733,17,724245,5956,117606,119846, ,22,386,0,724245,38,1342,1690,-2240,-348
2024-05-14,3231,4343,241,724245,1604,120104,117606, ,13,106,2,724245,209,1443,1342,2498,101
2024-05-15,3231,4993,10,724245,9155,115932,120104, ,48,166,1,724245,571,1847,1443,-4172,404
2024-05-16,3231,7205,7,724245,5348,117782,115932, ,26,379,1,724245,943,2410,1847,1850,563
2024-05-17,3231,3235,59,724245,1369,119589,117782, ,10,80,1,724245,117,2446,2410,1807,36
2024-05-20,3231,2558,31,724245,4667,117449,119589, ,1,194,0,724245,66,2318,2446,-2140,-128
2024-05-21,3231,1119,4,724245,4388,114176,117449, ,4,45,4,724245,110,2379,2318,-3273,61
2024-05-22,3231,2526,55,724245,3419,113228,114176, ,10,65,0,724245,234,2548,2379,-948,169
2024-05-23,3231,1732,7,724245,3531,111422,113228, ,25,551,0,724245,28,2025,2548,-1806,-523
2024-05-24,3231,1765,25,724245,3230,109932,111422, ,3,541,1,724245,152,1635,2025,-1490,-390
2024-05-27,3231,6792,29,724245,3931,112764,109932, ,9,67,0,724245,82,1650,1635,2832,15
2024-05-28,3231,12283,32,724209,9999,115016,112764, ,108,245,0,724209,99,1504,1650,2252,-146
2024-05-29,3231,4855,11,724209,5560,114300,115016, ,22,105,0,724209,43,1442,1504,-716,-62
2024-05-30,3231,2813,28,724209,5861,111224,114300, ,8,83,2,724209,90,1447,1442,-3076,5
2024-05-31,3231,3006,24,724209,1410,112796,111224, ,10,168,0,724209,347,1626,1447,1572,179
2024-06-03,3231,6062,4,724209,3356,115498,112796, ,20,330,0,724209,116,1412,1626,2702,-214
2024-06-04,3231,2952,22,724209,5586,112842,115498, ,2,142,0,724209,54,1324,1412,-2656,-88
2024-06-05,3231,1110,44,724209,1906,112002,112842, ,16,84,0,724209,38,1278,1324,-840,-46
2024-06-06,3231,2847,23,724209,2172,112654,112002, ,31,349,0,724209,47,976,1278,652,-302
2024-06-07,3231,3745,85,724209,3657,112657,112654, ,10,204,1,724209,776,1547,976,3,571
2024-06-11,3231,2158,125,724209,2809,111881,112657, ,6,306,3,724209,165,1403,1547,-776,-144
2024-06-12,3231,3303,36,724209,3533,111615,111881, ,36,629,6,724209,1999,2767,1403,-266,1364
2024-06-13,3231,2545,19,724209,1728,112413,111615, ,50,501,1,724209,93,2358,2767,798,-409
2024-06-14,3231,1130,15,724209,1515,112013,112413, ,17,142,0,724209,5,2221,2358,-400,-137
2024-06-17,3231,1049,78,724209,930,112054,112013, ,17,236,0,724209,14,1999,2221,41,-222
2024-06-18,3231,710,86,724209,1234,111444,112054,X ,10,83,5,724209,7,1918,1999,-610,-81
2024-06-19,3231,6133,50,724209,4616,112911,111444,X ,0,1915,0,724209,0,3,1918,1467,-1915
2024-06-20,3231,3325,11,724209,3758,112467,112911,X ,0,0,3,724209,0,0,3,-444,-3
2024-06-21,3231,2303,58,724209,6071,108641,112467,X ,0,0,0,724209,0,0,0,-3826,0
2024-06-24,3231,6665,15,724209,2558,112733,108641, ,0,0,0,724209,0,0,0,4092,0
2024-06-25,3231,1572,13,724209,735,113557,112733, ,798,0,0,724209,389,389,0,824,389
2024-06-26,3231,1247,42,724209,4641,110121,113557, ,101,213,0,724209,104,280,389,-3436,-109
2024-06-27,3231,773,123,724209,2618,108153,110121, ,4,26,0,724209,170,424,280,-1968,144
2024-06-28,3231,759,32,724209,642,108238,108153, ,0,33,0,724209,12,403,424,85,-21
2024-07-01,3231,532,28,724209,1094,107648,108238, ,0,9,0,724209,30,424,403,-590,21
2024-07-02,3231,874,8,724209,731,107783,107648, ,1,34,0,724209,29,419,424,135,-5
2024-07-03,3231,460,15,724209,1660,106568,107783, ,0,74,0,724209,79,424,419,-1215,5
2024-07-04,3231,1461,15,724209,955,107059,106568, ,7,187,0,724209,13,250,424,491,-174
2024-07-05,3231,812,31,724209,926,106914,107059, ,2,5,0,724209,13,258,250,-145,8
2024-07-08,3231,2625,5,724209,3044,106683,107107, ,8,37,0,724209,30,251,258,-424,-7
2024-07-09,3231,2519,40,724209,1899,107070,106490, ,18,25,0,724209,22,248,251,580,-3
2024-07-10,3231,840,25,724209,1012,106873,107070, ,4,8,0,724209,11,251,248,-197,3
2024-07-11,3231,1153,31,724209,1305,106690,106873, ,2,31,0,724209,43,263,251,-183,12
2024-07-12,3231,1238,7,724209,2259,105662,106690, ,3,56,0,724209,25,232,263,-1028,-31
2024-07-15,3231,555,47,724209,669,105501,105662, ,1,10,0,724209,68,290,232,-161,58
2024-07-16,3231,4651,23,724209,6012,104117,105501, ,26,27,0,724209,284,547,290,-1384,257
2024-07-17,3231,5852,24,724209,2111,107834,104117, ,23,209,0,724209,18,356,547,3717,-191
2024-07-18,3231,2458,18,724191,2629,107645,107834, ,20,40,0,724191,197,513,356,-189,157
2024-07-19,3231,1601,39,724191,818,108389,107645, ,3,145,0,724191,167,535,513,744,22
2024-07-22,3231,2439,52,724191,4218,106558,108389, ,3,237,1,724191,336,633,535,-1831,98
2024-07-23,3231,927,39,724191,1265,106181,106558, ,5,295,0,724191,227,565,633,-377,-68
2024-07-26,3231,1819,292,724191,2459,105249,106181, ,63,212,0,724191,955,1308,565,-932,743
2024-07-29,3231,2616,58,724191,2685,105122,105249, ,19,237,0,724191,778,1849,1308,-127,541
2024-07-30,3231,1536,56,724191,2349,104253,105122, ,17,1264,0,724191,145,730,1849,-869,-1119
2024-07-31,3231,997,50,724191,578,104622,104253, ,13,62,0,724191,181,849,730,369,119
2024-08-01,3231,1439,11,724191,2206,103844,104622, ,24,97,0,724191,424,1176,849,-778,327
2024-08-02,3231,1937,91,724191,1478,104212,103844, ,31,513,0,724191,1134,1797,1176,368,621
2024-08-05,3231,3802,378,724191,13016,94620,104212, ,55,1048,0,724191,2027,2776,1797,-9592,979
2024-08-06,3231,2128,242,724191,4061,92445,94620, ,89,2118,0,724191,596,1254,2776,-2175,-1522
2024-08-07,3231,3042,159,724191,4597,90731,92445, ,45,292,0,724191,831,1793,1254,-1714,539
2024-08-08,3231,5126,73,724191,1178,94606,90731, ,62,397,0,724191,574,1970,1793,3875,177
2024-08-09,3231,3178,98,724191,3981,93705,94606, ,48,374,0,724191,288,1884,1970,-901,-86
2024-08-12,3231,2364,42,724191,4457,91570,93705, ,35,57,0,724191,1426,3253,1884,-2135,1369
2024-08-13,3231,2430,78,724191,3024,90898,91570, ,27,953,32,724191,164,2432,3253,-672,-821
2024-08-14,3231,2506,29,724191,3859,89516,90898, ,44,66,0,724191,310,2676,2432,-1382,244
2024-08-15,3231,1156,19,724191,1112,89541,89516, ,4,98,0,724191,588,3166,2676,25,490
2024-08-16,3231,1129,708,724191,1641,88321,89541, ,3,662,1,724191,85,2588,3166,-1220,-578
2024-08-19,3231,1520,48,724191,1000,88793,88321, ,0,149,0,724191,194,2633,2588,472,45
2024-08-20,3231,924,15,724191,978,88724,88793, ,2,135,0,724191,108,2606,2633,-69,-27
2024-08-21,3231,1306,15,724191,1458,88557,88724, ,2,235,0,724191,166,2537,2606,-167,-69
2024-08-22,3231,796,58,724191,970,88325,88557, ,1,125,0,724191,273,2685,2537,-232,148
2024-08-23,3231,780,14,724191,957,88134,88325, ,7,172,3,724191,334,2844,2685,-191,159
2024-08-26,3231,1209,6,724191,1343,87994,88134, ,19,587,0,724191,17,2274,2844,-140,-570
2024-08-27,3231,470,10,724191,546,87908,87994, ,1,129,0,724191,9,2154,2274,-86,-120
2024-08-28,3231,736,30,724191,906,87708,87908, ,3,54,0,724191,624,2724,2154,-200,570
2024-08-29,3231,1904,63,724191,846,88703,87708, ,4,737,0,724191,26,2013,2724,995,-711
2024-08-30,3231,373,105,724191,983,87988,88703, ,2,41,0,724191,13,1985,2013,-715,-28
2024-09-02,3231,884,26,724191,443,88403,87988, ,0,50,0,724191,27,1962,1985,415,-23
2024-09-03,3231,1071,7,724191,1003,88464,88403, ,9,83,0,724191,807,2686,1962,61,724
2024-09-04,3231,1466,9,724191,1376,88545,88464, ,62,421,0,724191,707,2972,2686,81,286
2024-09-05,3231,412,6,724191,520,88431,88545, ,5,271,0,724191,308,3009,2972,-114,37
2024-09-06,3231,598,39,724191,1462,87528,88431, ,24,199,0,724191,565,3375,3009,-903,366
2024-09-09,3231,807,12,724191,1044,87279,87528, ,19,733,2,724191,186,2826,3375,-249,-549
2024-09-10,3231,828,31,724191,725,87351,87279, ,5,197,1,724191,494,3122,2826,72,296
2024-09-11,3231,202,3,724191,362,87188,87351, ,3,413,0,724191,86,2795,3122,-163,-327
2024-09-12,3231,2092,37,724191,1758,87485,87188, ,18,138,0,724191,924,3581,2795,297,786
2024-09-13,3231,935,25,724191,1263,87132,87485, ,63,481,0,724191,248,3348,3581,-353,-233
2024-09-16,3231,2882,12,724191,973,89029,87132, ,3,228,0,724191,174,3294,3348,1897,-54
2024-09-18,3231,781,25,724191,1072,88713,89029, ,1,221,3,724191,60,3130,3294,-316,-164
2024-09-19,3231,653,12,724191,458,88896,88713, ,1,315,1,724191,31,2845,3130,183,-285
2024-09-20,3231,1026,35,724191,647,89240,88896, ,4,224,0,724191,68,2689,2845,344,-156
2024-09-23,3231,1472,6,724191,397,90309,89240, ,0,95,93,724191,33,2534,2689,1069,-155
2024-09-24,3231,536,38,724191,1828,88979,90309, ,0,39,5,724191,40,2530,2534,-1330,-4
2024-09-25,3231,1390,14,724191,2519,87836,88979, ,7,296,17,724191,88,2305,2530,-1143,-225
2024-09-26,3231,1334,68,724191,2336,86766,87836, ,1,98,0,724191,19,2226,2305,-1070,-79
2024-09-27,3231,780,48,724191,1636,85862,86766, ,1,51,0,724191,45,2220,2226,-904,-6
2024-09-30,3231,776,10,724191,829,85799,85862, ,1,98,0,724191,38,2160,2220,-63,-60
2024-10-01,3231,275,22,724191,1035,85017,85799, ,4,76,3,724191,101,2182,2160,-782,22
2024-10-04,3231,749,36,724191,323,85407,85017, ,2,168,0,724191,30,2044,2182,390,-138
2024-10-07,3231,697,2,724191,675,85427,85407, ,19,14,1,724191,18,2047,2044,20,3
